Ngày,VCB_Lần cuối,VCB_Mở,VCB_Cao,VCB_Thấp,VCB_KL,VCB_% Thay đổi,ACB_Lần cuối,ACB_Mở,ACB_Cao,ACB_Thấp,ACB_KL,ACB_% Thay đổi,BCM_Lần cuối,BCM_Mở,BCM_Cao,BCM_Thấp,BCM_KL,BCM_% Thay đổi,BID_Lần cuối,BID_Mở,BID_Cao,BID_Thấp,BID_KL,BID_% Thay đổi,CTG_Lần cuối,CTG_Mở,CTG_Cao,CTG_Thấp,CTG_KL,CTG_% Thay đổi,DGC_Lần cuối,DGC_Mở,DGC_Cao,DGC_Thấp,DGC_KL,DGC_% Thay đổi,FPT_Lần cuối,FPT_Mở,FPT_Cao,FPT_Thấp,FPT_KL,FPT_% Thay đổi,GAS_Lần cuối,GAS_Mở,GAS_Cao,GAS_Thấp,GAS_KL,GAS_% Thay đổi,GVR_Lần cuối,GVR_Mở,GVR_Cao,GVR_Thấp,GVR_KL,GVR_% Thay đổi,HDB_Lần cuối,HDB_Mở,HDB_Cao,HDB_Thấp,HDB_KL,HDB_% Thay đổi,HPG_Lần cuối,HPG_Mở,HPG_Cao,HPG_Thấp,HPG_KL,HPG_% Thay đổi,LPB_Lần cuối,LPB_Mở,LPB_Cao,LPB_Thấp,LPB_KL,LPB_% Thay đổi,MBB_Lần cuối,MBB_Mở,MBB_Cao,MBB_Thấp,MBB_KL,MBB_% Thay đổi,MSN_Lần cuối,MSN_Mở,MSN_Cao,MSN_Thấp,MSN_KL,MSN_% Thay đổi,MWG_Lần cuối,MWG_Mở,MWG_Cao,MWG_Thấp,MWG_KL,MWG_% Thay đổi,PLX_Lần cuối,PLX_Mở,PLX_Cao,PLX_Thấp,PLX_KL,PLX_% Thay đổi,SAB_Lần cuối,SAB_Mở,SAB_Cao,SAB_Thấp,SAB_KL,SAB_% Thay đổi,SHB_Lần cuối,SHB_Mở,SHB_Cao,SHB_Thấp,SHB_KL,SHB_% Thay đổi,SSB_Lần cuối,SSB_Mở,SSB_Cao,SSB_Thấp,SSB_KL,SSB_% Thay đổi,SSI_Lần cuối,SSI_Mở,SSI_Cao,SSI_Thấp,SSI_KL,SSI_% Thay đổi,STB_Lần cuối,STB_Mở,STB_Cao,STB_Thấp,STB_KL,STB_% Thay đổi,TCB_Lần cuối,TCB_Mở,TCB_Cao,TCB_Thấp,TCB_KL,TCB_% Thay đổi,TPB_Lần cuối,TPB_Mở,TPB_Cao,TPB_Thấp,TPB_KL,TPB_% Thay đổi,VHM_Lần cuối,VHM_Mở,VHM_Cao,VHM_Thấp,VHM_KL,VHM_% Thay đổi,VIB_Lần cuối,VIB_Mở,VIB_Cao,VIB_Thấp,VIB_KL,VIB_% Thay đổi,VIC_Lần cuối,VIC_Mở,VIC_Cao,VIC_Thấp,VIC_KL,VIC_% Thay đổi,VJC_Lần cuối,VJC_Mở,VJC_Cao,VJC_Thấp,VJC_KL,VJC_% Thay đổi,VN30_Lần cuối,VN30_Mở,VN30_Cao,VN30_Thấp,VN30_KL,VN30_% Thay đổi,VNM_Lần cuối,VNM_Mở,VNM_Cao,VNM_Thấp,VNM_KL,VNM_% Thay đổi,VPB_Lần cuối,VPB_Mở,VPB_Cao,VPB_Thấp,VPB_KL,VPB_% Thay đổi,VRE_Lần cuối,VRE_Mở,VRE_Cao,VRE_Thấp,VRE_KL,VRE_% Thay đổi
2025-07-17,62200.0,61800.0,62700.0,61800.0,9990000.0,0.65,22450.0,22450.0,22550.0,22400.0,15110000.0,0.0,67300.0,67700.0,68400.0,67000.0,358500.0,0.3,38300.0,38800.0,38800.0,38150.0,5680000.0,-0.26,45000.0,44900.0,45150.0,44600.0,7520000.0,0.11,103100.0,105000.0,106200.0,102800.0,2850000.0,1.08,110434.8,110173.9,112260.8,109565.2,9580000.0,0.55,63783.2,63594.8,63971.6,63123.7,1430000.0,0.45,30050.0,30100.0,30700.0,29900.0,6700000.0,0.67,24350.0,24350.0,24450.0,24150.0,13060000.0,0.41,26000.0,26200.0,26350.0,25900.0,56230000.0,-0.38,33650.0,33950.0,34000.0,33650.0,3910000.0,-0.44,20123.0,20123.0,20235.8,19972.5,22890000.0,0.19,76200.0,75800.0,77300.0,75600.0,10770000.0,1.6,69500.0,68810.0,69796.0,68613.0,6840000.0,-0.71,37100.0,37250.0,37350.0,37050.0,1790000.0,-0.4,48400.0,48050.0,48700.0,47850.0,2040000.0,0.83,14300.0,14300.0,14450.0,14150.0,66950000.0,0.35,20000.0,19500.0,20000.0,19300.0,2830000.0,3.09,31900.0,32000.0,32100.0,31350.0,49670000.0,0.95,47700.0,48050.0,48400.0,47600.0,9050000.0,-0.21,35150.0,35400.0,35600.0,35100.0,16140000.0,-0.28,14900.0,15000.0,15150.0,14800.0,19290000.0,0.0,94100.0,88300.0,94100.0,88300.0,8830000.0,6.93,17050.0,17150.0,17250.0,17000.0,11970000.0,0.71,122000.0,118100.0,123300.0,118100.0,6600000.0,3.92,94300.0,96000.0,97800.0,94300.0,1710000.0,-1.77,1634.7,1614.42,1641.97,1614.42,425580000.0,1.26,60100.0,60300.0,60600.0,59800.0,6360000.0,0.0,20900.0,21000.0,21300.0,20750.0,49440000.0,0.24,29750.0,28850.0,29950.0,28500.0,8810000.0,3.3
2025-07-18,61900.0,62300.0,62600.0,61800.0,6920000.0,-0.48,22650.0,22500.0,22750.0,22400.0,17840000.0,0.89,67700.0,67600.0,69100.0,67300.0,587500.0,0.59,38350.0,38300.0,38800.0,38000.0,9040000.0,0.13,45050.0,45000.0,45550.0,44550.0,8289999.999999999,0.11,102600.0,103000.0,103800.0,102300.0,2089999.9999999998,-0.48,109565.2,111304.3,111304.3,109565.2,7470000.0,-0.79,64160.1,63971.6,64536.9,63500.6,929060.0,0.59,30400.0,30500.0,31150.0,30150.0,6170000.0,1.16,24400.0,24450.0,24500.0,24100.0,14310000.0,0.21,25900.0,26000.0,26100.0,25750.0,40720000.0,-0.38,34600.0,33700.0,34850.0,33400.0,4710000.0,2.82,20461.5,20160.6,20499.1,20010.2,33220000.0,1.68,79100.0,76500.0,81000.0,76500.0,14570000.0,3.81,69697.0,69500.0,70979.0,68711.0,7740000.0,0.28,37300.0,37150.0,37600.0,37150.0,2300000.0,0.54,48200.0,48550.0,48550.0,48000.0,1340000.0,-0.41,14200.0,14350.0,14500.0,14100.0,78340000.0,-0.7,19800.0,19950.0,20000.0,19650.0,2330000.0,-1.0,31800.0,32050.0,32300.0,31500.0,38370000.0,-0.31,50200.0,48000.0,50500.0,47400.0,26070000.0,5.24,36250.0,35150.0,36500.0,35050.0,36570000.0,3.13,15100.0,14950.0,15350.0,14850.0,26880000.0,1.34,96000.0,95200.0,98000.0,94100.0,5220000.0,2.02,17100.0,17050.0,17250.0,17000.0,11830000.0,0.29,119000.0,124700.0,124700.0,117500.0,6070000.0,-2.46,93300.0,95500.0,96200.0,93000.0,2610000.0,-1.06,1643.91,1634.7,1648.18,1625.83,459980000.0,0.56,60200.0,60100.0,61100.0,60000.0,5830000.0,0.17,21350.0,20900.0,21650.0,20800.0,47950000.0,2.15,29450.0,29800.0,30300.0,29050.0,3900000.0,-1.01
2025-07-21,61300.0,62200.0,62700.0,61300.0,6140000.0,-0.97,22850.0,22700.0,23100.0,22650.0,17140000.0,0.88,66800.0,68000.0,68000.0,66700.0,374200.0,-1.33,38100.0,38450.0,38650.0,38050.0,6200000.0,-0.65,45200.0,45600.0,45750.0,44700.0,6560000.0,0.33,102100.0,102600.0,103500.0,102100.0,1790000.0,-0.49,110300.0,112400.0,112400.0,110300.0,7560000.0,0.67,63594.8,64254.3,64254.3,63312.1,747370.0,-0.88,30600.0,30600.0,31300.0,30450.0,5350000.0,0.66,24500.0,24500.0,24650.0,24300.0,16140000.0,0.41,26200.0,26400.0,27000.0,26100.0,55770000.0,1.16,35500.0,35000.0,36000.0,34700.0,4420000.0,2.6,20273.5,20536.7,20800.0,20235.8,23690000.0,-0.92,77500.0,79600.0,79800.0,77500.0,7870000.0,-2.02,69007.0,69993.0,69993.0,68218.0,7600000.0,-0.99,37100.0,37550.0,37600.0,37100.0,1170000.0,-0.54,47700.0,48050.0,48350.0,47700.0,1650000.0,-1.04,14600.0,14300.0,14750.0,14250.0,101950000.0,2.82,19900.0,19800.0,19950.0,19600.0,2560000.0,0.51,31350.0,32050.0,32100.0,30800.0,55030000.0,-1.42,49500.0,50700.0,50800.0,49150.0,10530000.0,-1.39,35450.0,36300.0,36500.0,35350.0,23120000.0,-2.21,15100.0,15250.0,15300.0,15050.0,21260000.0,0.0,92000.0,96100.0,96400.0,91100.0,5660000.0,-4.17,17350.0,17200.0,17500.0,17050.0,16030000.000000002,1.46,112000.0,120500.0,122500.0,110700.0,4310000.0,-5.88,95100.0,94000.0,96300.0,93900.0,1560000.0,1.93,1628.06,1643.91,1663.16,1621.19,488740000.0,-0.96,60000.0,60300.0,60800.0,60000.0,5500000.0,-0.33,22300.0,21600.0,22500.0,21350.0,72590000.0,4.45,29000.0,29450.0,29450.0,28800.0,5260000.0,-1.53
2025-07-22,62200.0,61300.0,62200.0,60900.0,4900000.0,1.47,22900.0,22850.0,22900.0,22600.0,12040000.0,0.22,68200.0,66700.0,68200.0,66200.0,359300.0,2.1,38900.0,38050.0,39300.0,38000.0,10820000.0,2.1,45600.0,45200.0,45600.0,44700.0,4820000.0,0.88,102300.0,101800.0,102800.0,101700.0,1830000.0,0.2,112100.0,110300.0,112200.0,108700.0,6890000.0,1.63,63971.6,63783.2,63971.6,63217.9,673210.0,0.59,30450.0,30500.0,30700.0,30100.0,3680000.0,-0.49,25450.0,24500.0,25450.0,24350.0,27410000.0,3.88,26450.0,26150.0,26450.0,26000.0,31500000.0,0.95,35900.0,35600.0,35900.0,35050.0,2670000.0,1.13,20423.9,20235.8,20423.9,20047.8,20410000.0,0.74,77700.0,77300.0,78400.0,76600.0,7380000.0,0.26,69401.0,69007.0,69401.0,68021.0,7910000.0,0.57,37150.0,37100.0,37150.0,36900.0,1520000.0,0.13,47800.0,47750.0,47900.0,47500.0,797900.0,0.21,14600.0,14600.0,14650.0,14400.0,63420000.0,0.0,20000.0,20050.0,20050.0,19500.0,3370000.0,0.5,32000.0,31000.0,32000.0,30550.0,61720000.0,2.07,49500.0,49200.0,49500.0,48700.0,9540000.0,0.0,35350.0,35150.0,35450.0,34900.0,26980000.0,-0.28,15300.0,15050.0,15450.0,14850.0,28510000.0,1.32,95500.0,91200.0,95600.0,90000.0,4099999.9999999995,3.8,17400.0,17350.0,17450.0,17250.0,14390000.0,0.29,117500.0,112200.0,117500.0,112200.0,3940000.0,4.91,101700.0,95500.0,101700.0,95500.0,2920000.0,6.94,1655.98,1628.06,1655.98,1616.16,409860000.0,1.71,60200.0,60000.0,60200.0,59500.0,4740000.0,0.33,22500.0,22150.0,22600.0,21800.0,41730000.0,0.9,30000.0,28750.0,30000.0,28500.0,5090000.0,3.45
2025-07-23,62100.0,62500.0,62600.0,61800.0,5090000.0,-0.16,23000.0,23050.0,23150.0,22900.0,15200000.0,0.44,69200.0,68500.0,69900.0,67600.0,822100.0,1.47,38700.0,39100.0,39200.0,38550.0,6980000.0,-0.51,45650.0,45700.0,45850.0,44800.0,6340000.0,0.11,105700.0,104300.0,106000.0,102900.0,5460000.0,3.32,111800.0,112300.0,112800.0,111300.0,4800000.0,-0.27,65008.0,64160.1,65290.6,63689.0,1750000.0,1.62,31050.0,30650.0,31200.0,30600.0,6920000.0,1.97,26500.0,25700.0,26700.0,25650.0,35010000.0,4.13,26400.0,26550.0,26950.0,26400.0,43120000.0,-0.19,35250.0,35950.0,36000.0,35250.0,3730000.0,-1.81,20612.0,20461.5,20762.4,20386.3,35890000.0,0.92,77300.0,78700.0,79300.0,77200.0,8230000.0,-0.51,69500.0,69796.0,69993.0,69007.0,7550000.0,0.14,37250.0,37250.0,37500.0,37000.0,2049999.9999999998,0.27,48600.0,47850.0,48900.0,47500.0,2660000.0,1.67,14650.0,14700.0,14900.0,14500.0,80140000.0,0.34,19850.0,20000.0,20100.0,19750.0,2400000.0,-0.75,32250.0,32300.0,33350.0,31900.0,43850000.0,0.78,48700.0,49700.0,49700.0,48500.0,15210000.0,-1.62,35000.0,35400.0,35450.0,34900.0,27860000.0,-0.99,15400.0,15450.0,15550.0,15250.0,27100000.0,0.65,92200.0,95700.0,95700.0,92200.0,4320000.0,-3.46,17800.0,17550.0,17850.0,17400.0,21080000.0,2.3,115000.0,119500.0,119500.0,115000.0,2800000.0,-2.13,108800.0,108000.0,108800.0,107500.0,1720000.0,6.98,1653.01,1655.98,1669.14,1650.04,491740000.0,-0.18,61700.0,60400.0,61700.0,60200.0,9230000.0,2.49,23350.0,22800.0,23600.0,22500.0,73950000.0,3.78,29250.0,30000.0,30000.0,29250.0,4010000.0,-2.5
2025-07-24,62100.0,62200.0,63500.0,61900.0,8710000.0,0.0,23200.0,23150.0,23500.0,23100.0,15170000.0,0.87,69900.0,69400.0,70900.0,69000.0,902700.0,1.01,38850.0,39000.0,39650.0,38700.0,10950000.0,0.39,45700.0,45650.0,45950.0,45200.0,5070000.0,0.11,105200.0,106200.0,106500.0,104300.0,1880000.0,-0.47,111100.0,112000.0,112100.0,110800.0,6420000.0,-0.63,65102.2,65102.2,66138.6,65008.0,1270000.0,0.14,31650.0,31500.0,32150.0,31050.0,6630000.0,1.93,27600.0,27150.0,28350.0,26850.0,50980000.0,4.15,26000.0,26400.0,26450.0,25900.0,51910000.0,-1.52,35500.0,35300.0,36000.0,35100.0,2520000.0,0.71,21364.2,20724.8,21401.8,20724.8,52810000.0,3.65,76000.0,77500.0,77500.0,75400.0,16440000.000000002,-1.68,69500.0,70000.0,70000.0,68800.0,6610000.0,0.0,38100.0,37350.0,38200.0,37300.0,4400000.0,2.28,49000.0,48950.0,50000.0,48700.0,2250000.0,0.82,15050.0,14650.0,15450.0,14600.0,93430000.0,2.73,19950.0,19900.0,20100.0,19800.0,1940000.0,0.5,32000.0,32300.0,32350.0,31350.0,43190000.0,-0.78,49000.0,48800.0,49500.0,48500.0,10170000.0,0.62,35050.0,35050.0,35600.0,34950.0,19280000.0,0.14,15600.0,15400.0,15900.0,15400.0,28830000.0,1.3,92000.0,92300.0,92500.0,87900.0,8029999.999999999,-0.22,18350.0,18000.0,18550.0,17950.0,25850000.0,3.09,116000.0,115200.0,117000.0,109700.0,6030000.0,0.87,114000.0,116400.0,116400.0,109400.0,2890000.0,4.78,1661.23,1653.01,1663.39,1637.98,535690000.00000006,0.5,63700.0,62100.0,64000.0,62100.0,13420000.0,3.24,23500.0,23900.0,23900.0,23150.0,47160000.0,0.64,29800.0,29300.0,29800.0,28450.0,4630000.0,1.88
2025-07-25,62000.0,62100.0,62500.0,61900.0,4980000.0,-0.16,23600.0,23450.0,23700.0,23450.0,17560000.0,1.72,69800.0,69900.0,70200.0,69300.0,620100.0,-0.14,38850.0,39100.0,39100.0,38750.0,6290000.0,0.0,45600.0,45800.0,46200.0,45450.0,5530000.0,-0.22,105200.0,105600.0,105600.0,104100.0,1990000.0,0.0,110700.0,111100.0,111500.0,110500.0,5140000.0,-0.36,64725.4,65102.2,65950.1,64725.4,1130000.0,-0.58,31200.0,31850.0,31850.0,31200.0,5450000.0,-1.42,28250.0,27600.0,28400.0,27400.0,20690000.0,2.36,26050.0,26000.0,26300.0,25900.0,51080000.0,0.19,35250.0,35500.0,35700.0,35200.0,3410000.0,-0.7,21401.8,21439.5,21702.7,21364.2,23900000.0,0.18,75800.0,76000.0,77200.0,75500.0,8680000.0,-0.26,70100.0,69500.0,71100.0,69200.0,6470000.0,0.86,38100.0,38200.0,38600.0,38000.0,2920000.0,0.0,49100.0,49000.0,49100.0,48850.0,1340000.0,0.2,15050.0,15200.0,15250.0,15000.0,59210000.0,0.0,20700.0,19950.0,20950.0,19950.0,2940000.0,3.76,34000.0,32150.0,34100.0,32000.0,62120000.0,6.25,48800.0,49450.0,49500.0,48800.0,7950000.0,-0.41,35200.0,35100.0,35200.0,34950.0,18900000.0,0.43,15600.0,15750.0,15800.0,15500.0,23920000.0,0.0,93700.0,90300.0,93700.0,90200.0,2780000.0,1.85,18400.0,18450.0,18550.0,18200.0,20590000.0,0.27,114100.0,113200.0,118000.0,113100.0,3380000.0,-1.64,121900.0,114200.0,121900.0,112200.0,3280000.0,6.93,1669.33,1661.23,1675.26,1655.36,427370000.0,0.49,63200.0,63800.0,63800.0,63100.0,5120000.0,-0.78,24050.0,23500.0,24150.0,23400.0,54480000.0,2.34,29500.0,29300.0,29800.0,29100.0,2340000.0,-1.01
2025-07-28,62800.0,62200.0,63000.0,62100.0,10480000.0,1.29,23850.0,23700.0,23850.0,23500.0,16870000.0,1.06,69700.0,69900.0,69900.0,68500.0,1370000.0,-0.14,39400.0,39100.0,39800.0,38900.0,11060000.0,1.42,45600.0,45500.0,46000.0,45400.0,10570000.0,0.0,105500.0,105500.0,107000.0,104300.0,3500000.0,0.29,111300.0,110800.0,111600.0,110500.0,7610000.0,0.54,64913.8,65102.2,65384.9,64348.5,1210000.0,0.29,31400.0,31300.0,31950.0,31050.0,9790000.0,0.64,28450.0,28350.0,29250.0,27900.0,24560000.0,0.71,26350.0,26100.0,26850.0,26000.0,99590000.0,1.15,36550.0,35400.0,36600.0,35200.0,7290000.0,3.69,21627.5,21401.8,21627.5,21326.6,32869999.999999996,1.05,77600.0,76200.0,78600.0,75900.0,12670000.0,2.37,70200.0,70600.0,71000.0,69600.0,9570000.0,0.14,37850.0,38150.0,38200.0,37700.0,3970000.0,-0.66,49300.0,49350.0,49500.0,48900.0,2670000.0,0.41,16100.0,15150.0,16100.0,15150.0,137750000.0,6.98,21100.0,20900.0,21150.0,20500.0,3190000.0,1.93,35800.0,34800.0,35850.0,34450.0,49580000.0,5.29,49100.0,48800.0,49300.0,48350.0,15100000.0,0.61,35600.0,35250.0,35850.0,35200.0,30580000.0,1.14,16450.0,15650.0,16500.0,15600.0,42090000.0,5.45,95600.0,93700.0,96000.0,92000.0,7220000.0,2.03,18850.0,18500.0,18900.0,18500.0,30400000.0,2.45,115600.0,115000.0,118000.0,114100.0,3270000.0,1.31,127000.0,124300.0,129700.0,124000.0,2340000.0,4.18,1695.63,1669.33,1697.14,1664.85,646730000.0,1.58,63300.0,63300.0,63900.0,63000.0,8460000.0,0.16,25100.0,24350.0,25150.0,24000.0,57160000.0,4.37,29350.0,29800.0,29800.0,29100.0,4280000.0,-0.51
2025-07-29,61000.0,63200.0,63200.0,61000.0,10600000.0,-2.87,22750.0,23900.0,23950.0,22750.0,34030000.0,-4.61,68100.0,69900.0,69900.0,66700.0,960200.0,-2.3,37400.0,39650.0,39650.0,37400.0,15400000.0,-5.08,43800.0,45800.0,46050.0,43800.0,14730000.0,-3.95,101500.0,105500.0,107600.0,101500.0,4600000.0,-3.79,106000.0,111300.0,111600.0,106000.0,16059999.999999998,-4.76,64065.9,64913.8,66421.2,64065.9,2170000.0,-1.31,29500.0,31800.0,32000.0,29500.0,9990000.0,-6.05,26500.0,28400.0,28400.0,26500.0,33549999.999999996,-6.85,25350.0,26450.0,26600.0,25350.0,82600000.0,-3.8,34300.0,36650.0,36750.0,34300.0,6250000.0,-6.16,20198.2,21665.1,21702.7,20198.2,64670000.0,-6.61,72200.0,78500.0,78500.0,72200.0,16020000.0,-6.96,66600.0,70200.0,70200.0,66400.0,18360000.0,-5.13,36500.0,37900.0,38500.0,36500.0,7470000.0,-3.57,47350.0,49300.0,49500.0,47350.0,2640000.0,-3.96,15050.0,16500.0,16650.0,15050.0,152870000.0,-6.52,19900.0,20700.0,21150.0,19900.0,2380000.0,-5.69,33300.0,36100.0,36200.0,33300.0,105000000.0,-6.98,48000.0,49100.0,50800.0,48000.0,24140000.0,-2.24,33900.0,35750.0,35750.0,33900.0,45000000.0,-4.78,15300.0,16600.0,16600.0,15300.0,48780000.0,-6.99,92100.0,94500.0,94700.0,92100.0,3990000.0,-3.66,18550.0,19050.0,19550.0,18500.0,43170000.0,-1.59,113200.0,115000.0,117200.0,113000.0,4560000.0,-2.08,118300.0,127900.0,127900.0,118200.0,3090000.0,-6.85,1621.29,1695.63,1702.3,1616.64,856060000.0,-4.38,63200.0,63300.0,64200.0,62800.0,10710000.0,-0.16,23600.0,25100.0,25800.0,23550.0,83070000.0,-5.98,28000.0,29400.0,29500.0,28000.0,8020000.0,-4.6
2025-07-30,60900.0,61000.0,61900.0,60400.0,7270000.0,-0.16,23000.0,22750.0,23100.0,22700.0,15000000.0,1.1,69000.0,67700.0,69200.0,67100.0,504200.0,1.32,38100.0,37400.0,38800.0,37300.0,9310000.0,1.87,46200.0,44000.0,46850.0,43850.0,22470000.0,5.48,103900.0,101500.0,103900.0,101000.0,2340000.0,2.36,106100.0,107000.0,108000.0,105300.0,7490000.0,0.09,63971.6,64725.4,64725.4,63312.1,930600.0,-0.15,29500.0,29550.0,30100.0,28950.0,4900000.0,0.0,26650.0,26500.0,26800.0,25750.0,20470000.0,0.57,25400.0,25600.0,25750.0,25100.0,50190000.0,0.2,34200.0,34300.0,35000.0,33800.0,3590000.0,-0.29,20612.0,20461.5,20950.5,20198.2,42380000.0,2.05,73000.0,73000.0,73500.0,71000.0,9480000.0,1.11,67100.0,67500.0,67900.0,66100.0,13160000.0,0.75,36300.0,37000.0,37000.0,36200.0,3100000.0,-0.55,47600.0,47400.0,47800.0,47350.0,2020000.0,0.53,16100.0,15850.0,16100.0,15400.0,142530000.0,6.98,19250.0,19850.0,20250.0,19100.0,2630000.0,-3.27,33900.0,33600.0,34150.0,32700.0,62740000.0,1.8,49300.0,48850.0,50300.0,48100.0,17250000.0,2.71,34500.0,34150.0,34600.0,33700.0,30550000.0,1.77,15900.0,15400.0,16000.0,15300.0,28360000.0,3.92,91500.0,92100.0,92500.0,89000.0,5200000.0,-0.65,19350.0,18700.0,19500.0,18650.0,34140000.0,4.31,109500.0,113200.0,114000.0,108100.0,4350000.0,-3.27,118700.0,118300.0,123900.0,117500.0,2120000.0,0.34,1630.78,1621.29,1642.67,1606.54,616030000.0,0.59,62900.0,63000.0,63500.0,62800.0,6080000.0,-0.47,25250.0,23800.0,25250.0,23500.0,70970000.0,6.99,28100.0,27850.0,28300.0,27000.0,6230000.0,0.36
2025-07-31,60200.0,61500.0,61700.0,60100.0,6070000.0,-1.15,23000.0,23200.0,23250.0,22700.0,10610000.0,0.0,71700.0,73000.0,73000.0,69600.0,1800000.0,3.91,37850.0,38500.0,38500.0,37500.0,6290000.0,-0.66,45900.0,47500.0,47500.0,45050.0,19390000.0,-0.65,102900.0,104500.0,104500.0,101500.0,2089999.9999999998,-0.96,104000.0,106100.0,106900.0,103800.0,8940000.0,-1.98,63783.2,65573.3,65573.3,63689.0,864890.0,-0.29,30100.0,30400.0,30950.0,29650.0,5840000.0,2.03,26450.0,27150.0,27650.0,25950.0,32369999.999999996,-0.75,24950.0,25450.0,25600.0,24750.0,85330000.0,-1.77,34200.0,34300.0,34500.0,33350.0,4570000.0,0.0,20649.6,20800.0,20912.9,20273.5,32960000.0,0.18,72500.0,73100.0,73400.0,70800.0,9180000.0,-0.68,65300.0,67200.0,67800.0,65200.0,14550000.0,-2.68,36250.0,36600.0,37100.0,36150.0,2100000.0,-0.14,47650.0,47700.0,48400.0,47500.0,1910000.0,0.11,17200.0,17150.0,17200.0,16600.0,181310000.0,6.83,19500.0,19550.0,20150.0,19500.0,2880000.0,1.3,34200.0,34100.0,34600.0,33100.0,49380000.0,0.88,49950.0,49900.0,50700.0,49250.0,18160000.0,1.32,34000.0,34600.0,35000.0,33800.0,26760000.0,-1.45,15700.0,16050.0,16100.0,15450.0,19580000.0,-1.26,90000.0,89700.0,91500.0,88200.0,7810000.0,-1.64,19400.0,19500.0,19700.0,19250.0,21200000.0,0.26,105500.0,108700.0,109500.0,105000.0,5660000.0,-3.65,121200.0,120700.0,122500.0,115000.0,2770000.0,2.11,1615.23,1630.78,1646.75,1602.17,643190000.0,-0.95,61200.0,63000.0,63500.0,60400.0,10570000.0,-2.7,25800.0,25800.0,26100.0,25550.0,55200000.0,2.18,28100.0,27600.0,28400.0,27550.0,5570000.0,0.0
2025-08-01,60200.0,60300.0,60600.0,59700.0,4750000.0,0.0,23000.0,23000.0,23050.0,22800.0,7320000.0,0.0,69900.0,71700.0,71900.0,69500.0,456600.0,-2.51,37200.0,37850.0,38300.0,37100.0,7120000.0,-1.72,44300.0,46000.0,46000.0,44150.0,16219999.999999998,-3.49,101600.0,102300.0,103000.0,101600.0,1650000.0,-1.26,107000.0,103700.0,107400.0,101500.0,10890000.0,2.88,63689.0,64254.3,64254.3,63406.3,916080.0,-0.15,29700.0,30300.0,30500.0,29600.0,3680000.0,-1.33,27000.0,26450.0,27150.0,26400.0,18630000.0,2.08,25150.0,24850.0,25300.0,24800.0,50800000.0,0.8,34500.0,34250.0,34500.0,33450.0,2850000.0,0.88,20423.9,20649.6,20800.0,20348.7,23620000.0,-1.09,72500.0,72300.0,72500.0,71100.0,5600000.0,0.0,65200.0,65400.0,66700.0,65200.0,8230000.0,-0.15,35800.0,36250.0,36300.0,35650.0,3050000.0,-1.24,47950.0,47700.0,48050.0,47700.0,1030000.0,0.63,17400.0,17500.0,17650.0,17050.0,120280000.0,1.16,19600.0,20850.0,20850.0,19600.0,4120000.0,0.51,33200.0,34000.0,34800.0,33100.0,56680000.0,-2.92,49400.0,50300.0,50800.0,49100.0,13980000.0,-1.1,34100.0,34150.0,34700.0,34050.0,20620000.0,0.29,15700.0,15700.0,15750.0,15350.0,20590000.0,0.0,89900.0,90000.0,90600.0,87800.0,8400000.0,-0.11,19000.0,19550.0,19600.0,18400.0,30980000.0,-2.06,104000.0,106000.0,109800.0,104000.0,3950000.0,-1.42,119000.0,121200.0,121200.0,117000.0,2500000.0,-1.82,1614.11,1615.23,1621.64,1584.98,506720000.0,-0.07,60000.0,61400.0,61400.0,60000.0,5330000.0,-1.96,25800.0,25900.0,25900.0,25000.0,55590000.0,0.0,28450.0,27900.0,28500.0,27750.0,3120000.0,1.25
